Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Login_Admin,Chrome 118.0.0.0,,,2023-10-30 13:32:31,2023-10-30 13:33:21,50.507s,PASSED
,,,,,,,
Test Cases/login_admin,Chrome 118.0.0.0,,,2023-10-30 13:32:32,2023-10-30 13:33:05,32.631s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-30 13:32:34,2023-10-30 13:32:43,8.835s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-30 13:32:43,2023-10-30 13:32:44,0.851s,PASSED
"navigateToUrl(""https://dms-dev.cloudias79.com/login"")",Chrome 118.0.0.0,,,2023-10-30 13:32:44,2023-10-30 13:32:47,3.340s,PASSED
"setText(findTestObject(""Object Repository/input_Silakan masuk untuk melanjutkan_r0""), ""akunadmin"")",Chrome 118.0.0.0,,,2023-10-30 13:32:47,2023-10-30 13:32:50,2.661s,PASSED
"setEncryptedText(findTestObject(""Object Repository/input__r1""), ""fzqqY0qJjYTuJiVJRZh4ag=="")",Chrome 118.0.0.0,,,2023-10-30 13:32:50,2023-10-30 13:32:52,2.004s,PASSED
"click(findTestObject(""Object Repository/button_Login""))",Chrome 118.0.0.0,,,2023-10-30 13:32:52,2023-10-30 13:32:53,1.265s,PASSED
delay(5),Chrome 118.0.0.0,,,2023-10-30 13:32:53,2023-10-30 13:32:59,5.336s,PASSED
"takeScreenshotAsCheckpoint(""current_viewport"")",Chrome 118.0.0.0,,,2023-10-30 13:32:59,2023-10-30 13:33:05,6.169s,PASSED
,,,,,,,
Test Cases/logout_admin,Chrome 118.0.0.0,,,2023-10-30 13:33:05,2023-10-30 13:33:21,16.420s,PASSED
"click(findTestObject(""admin/button_icon profile""))",Chrome 118.0.0.0,,,2023-10-30 13:33:10,2023-10-30 13:33:12,2.269s,PASSED
delay(3),Chrome 118.0.0.0,,,2023-10-30 13:33:12,2023-10-30 13:33:15,3.024s,PASSED
"waitForElementPresent(findTestObject(""admin/button_Log Out""), 3)",Chrome 118.0.0.0,,,2023-10-30 13:33:15,2023-10-30 13:33:16,0.887s,PASSED
"waitForElementClickable(findTestObject(""admin/button_Log Out""), 3)",Chrome 118.0.0.0,,,2023-10-30 13:33:16,2023-10-30 13:33:17,1.277s,PASSED
"click(findTestObject(""admin/button_Log Out""))",Chrome 118.0.0.0,,,2023-10-30 13:33:17,2023-10-30 13:33:21,4.231s,PASSED
