Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Tipe Kendaraan,Chrome 118.0.0.0,,,2023-10-25 14:54:29,2023-10-25 14:57:00,2m - 31.557s,PASSED
,,,,,,,
Test Cases/login_admin,Chrome 118.0.0.0,,,2023-10-25 14:54:31,2023-10-25 14:55:03,32.077s,PASSED
"openBrowser("""")",Chrome 118.0.0.0,,,2023-10-25 14:54:35,2023-10-25 14:54:50,15.047s,PASSED
maximizeWindow(),Chrome 118.0.0.0,,,2023-10-25 14:54:50,2023-10-25 14:54:50,0.446s,PASSED
"navigateToUrl(""https://dms-dev.cloudias79.com/login"")",Chrome 118.0.0.0,,,2023-10-25 14:54:50,2023-10-25 14:54:54,3.766s,PASSED
"setText(findTestObject(""Object Repository/input_Silakan masuk untuk melanjutkan_r0""), ""akunadmin"")",Chrome 118.0.0.0,,,2023-10-25 14:54:54,2023-10-25 14:54:59,4.317s,PASSED
"setEncryptedText(findTestObject(""Object Repository/input__r1""), ""fzqqY0qJjYTuJiVJRZh4ag=="")",Chrome 118.0.0.0,,,2023-10-25 14:54:59,2023-10-25 14:55:02,3.112s,PASSED
"click(findTestObject(""Object Repository/button_Login""))",Chrome 118.0.0.0,,,2023-10-25 14:55:02,2023-10-25 14:55:03,1.255s,PASSED
,,,,,,,
Test Cases/admin_lihat_daftar_tipe,Chrome 118.0.0.0,,,2023-10-25 14:55:03,2023-10-25 14:55:11,8.413s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Daftar Tipe Kendaraan""))",Chrome 118.0.0.0,,,2023-10-25 14:55:05,2023-10-25 14:55:11,6.384s,PASSED
,,,,,,,
Test Cases/admin_search_tipe,Chrome 118.0.0.0,,,2023-10-25 14:55:11,2023-10-25 14:55:18,7.037s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Daftar Tipe Kendaraan""))",Chrome 118.0.0.0,,,2023-10-25 14:55:13,2023-10-25 14:55:15,1.135s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/search_tipe kendaraan""))",Chrome 118.0.0.0,,,2023-10-25 14:55:15,2023-10-25 14:55:16,1.437s,PASSED
"setText(findTestObject(""admin/kendaraan/daftar tipe kendaraan/search_tipe kendaraan""), ""h"")",Chrome 118.0.0.0,,,2023-10-25 14:55:16,2023-10-25 14:55:18,2.364s,PASSED
,,,,,,,
Test Cases/admin_tambah_tipe,Chrome 118.0.0.0,,,2023-10-25 14:55:18,2023-10-25 14:55:28,9.411s,PASSED
"click(findTestObject(""admin/kendaraan/daftar tipe kendaraan/button_Tambah Tipe Kendaraan""))",Chrome 118.0.0.0,,,2023-10-25 14:55:20,2023-10-25 14:55:22,1.435s,PASSED
